title,text,link,date,symbol
Google Pixel Watch vs. Apple Watch 8: Which smartwatch is best?,"The Google PIxel Watch and Apple Watch 8 are two of the latest smartwatch releases, but which one is best? They are ultimately both excellent smartwatches,...",https://www.cbsnews.com/essentials/google-pixel-watch-vs-apple-watch-8-which-smartwatch-is-best/,2022-10-31,GOOG
The Google Play Store's latest 'update' is bigger than ever,"When you're thinking about updating your Android apps, you don't have to look any further than the Google Play Store. The Store has seen its fair share of...",https://www.androidpolice.com/google-play-store-update-bigger/,2022-10-31,GOOG
Google adds Google Lens button to home page search box,"Announcement. Google's VP of Engineering, Rajan Patel, posted about this on Twitter. He wrote “The Google homepage doesn't change often, but today it did...",https://searchengineland.com/google-adds-google-lens-button-to-home-page-search-box-389270,2022-11-01,GOOG
Google puts an end to Google Hangouts once and for all,"As announced earlier this year, Google is switching Hangouts users over to Google Chat, the company's Slack-like instant messaging app for businesses. Starting...",https://techcrunch.com/2022/11/01/google-puts-an-end-to-google-hangouts-once-and-for-all/,2022-11-01,GOOG
Google Hangouts is well and truly dead,"Hangouts for the web will start redirecting users Google's Chat service. Mariella Moon. November 1, 2022 ·2 min read.",https://finance.yahoo.com/news/google-hangouts-is-well-and-truly-dead-052557495.html,2022-11-01,GOOG
SB Energy Inks 942 MW PPA with Google to Power Data Center,"The agreement for four SB Energy solar projects is Google's largest combined clean energy transaction in Texas to date. REDWOOD CITY, Calif., Nov.",https://www.prnewswire.com/news-releases/sb-energy-inks-942-mw-ppa-with-google-to-power-data-center-301664786.html,2022-11-01,GOOG
Google is getting rid of similar audiences segments,"Google says. Advertisers who use optimized targeting on Display and Video 360 can see, on average, 55% improvement while using first-party audiences. Audience...",https://searchengineland.com/google-is-getting-rid-of-similar-audiences-segments-389234,2022-11-01,GOOG
Google lets advertisers have more control over its clean room,The news: Google is splitting its Ads Data Hub clean room into two distinct entities—one will let marketers use their and Google's first-party data to...,https://www.insiderintelligence.com/content/google-lets-advertisers-have-more-control-over-its-clean-room,2022-11-01,GOOG
Google increases storage to 1TB from 15GB on Workspace individual accounts: Check out details,Google announced the cloud storage update on its official blog. Google Storage Agencies The tech giant has also introduced a slew of multi-email sending options...,https://economictimes.indiatimes.com/magazines/panache/google-increases-storage-to-1tb-from-15gb-on-workspace-individual-accounts-check-out-details/articleshow/95231973.cms,2022-11-01,GOOG
Google Fiber coming to Lakewood,Lakewood joins a select group of cities nationwide where Google Fiber has deployed its 100% fiber optic internet service. As the pandemic demonstrated with the...,https://www.lakewood.org/City-News-Media-Contacts/Google-Fiber-announcement,2022-11-01,GOOG
Google Search is getting new shopping features to help you get a better deal,Google is also adding a new coupon clipping feature that allows you to copy promo codes when you're ready to make a purchase. These two new features will roll...,https://techcrunch.com/2022/11/01/google-search-new-shopping-features-get-better-deal/,2022-11-01,GOOG
Google Doodle Celebrates Indigenous North American Stickball,"Google commissioned artist Marlena Myles for the Doodle. A citizen of the Mohegan and Muscogee (Creek) nations and member of the Spirit Lake Dakota tribe, Myles...",https://www.usalaxmagazine.com/fuel/usa-lacrosse/google-doodle-celebrates-indigenous-north-american-stickball,2022-11-01,GOOG
Google is shutting down its dedicated Street View app,"You can add the standalone Street View app to Google's growing product graveyard. Upon decompiling the latest version of the application for Android,...",https://www.engadget.com/google-shutting-down-dedicated-street-view-app-102514292.html,2022-11-02,GOOG
The Google Street View app could be going away in 2023,Google is known for putting...,https://www.xda-developers.com/google-street-view-app-deprecated-2023/,2022-11-02,GOOG
"Google Street View app will shut down in 2023, Photo Paths ...","The Google Street View app for both Android and iOS is set to be discontinued early next year, and it'll be removed from app stores in the coming weeks.",https://www.androidpolice.com/google-street-view-app-will-shut-down-in-2023/,2022-11-02,GOOG
Google Pulls The Plug On Hangouts,"The app, which has been Google's primary messaging platform since 2013, will redirect users to Google Chat. A text, video, and voice chat app built into Gmail,...",https://www.searchenginejournal.com/google-pulls-the-plug-on-hangouts/469848/,2022-11-02,GOOG
Google Hangouts is well and truly dead,"Users were shown a prompt telling them that ""Hangouts has been replaced by Google Chat"" and to switch to either the standalone Chat app or the Chat experience...",https://www.engadget.com/google-hangouts-is-well-and-truly-dead-052557495.html,2022-11-02,GOOG
Google Pixel 7 vs Pixel 6: Should you upgrade?,"Google's new Pixel 7 is a more refined phone overall, but is it worth upgrading from the Pixel 6? Let's find out. An illustration image showing Pixel 7 and...",https://www.xda-developers.com/google-pixel-7-vs-pixel-6/,2022-11-02,GOOG
Google Play Games is now available on PC in the US,"Play some Android games with a mouse and keyboard. UKRAINE - 2021/11/30: In this photo illustration, Google Play Games. SOPA Images via Getty Images.",https://www.engadget.com/google-play-games-pc-us-beta-180621316.html,2022-11-02,GOOG
"Google’s wildfire detection is available in US, Mexico, Canada and parts of Australia","It's one of several “AI for good” efforts the company detailed this morning, which also included Google's efforts to expand flood forecasting to more regions...",https://techcrunch.com/2022/11/02/googles-wildfire-detection-is-available-in-us-mexico-canada-and-parts-of-australia/,2022-11-02,GOOG
Google's text-to-image AI model Imagen is getting its first (very ...,A screenshot of an app interface with an AI image generation model that creates pictures of. Imagen will be available in Google's AI Test Kitchen app. Image:...,https://www.theverge.com/2022/11/2/23434361/google-text-to-image-ai-model-imagen-test-kitchen-app,2022-11-02,GOOG
"Google Assistant gains new parental controls, kid-friendly answers and voices","To complement Google's existing screen time controls for other devices, parents will be able to set up downtime hours for Assistant, too. That way kids couldn't...",https://techcrunch.com/2022/11/02/google-assistant-gains-new-parental-controls-kid-friendly-answers-and-voices/,2022-11-02,GOOG
Google Play Games for PC program expands to the US and seven other countries,"Google is expanding its Google Play for PC program to eight more countries, including the U.S., Canada, Mexico, Brazil, Indonesia, Philippines, Malaysia and...",https://techcrunch.com/2022/11/03/google-play-games-for-pc-program-expands-to-the-us-and-seven-other-countries/,2022-11-03,GOOG
Google unfurls whiz-bang projects and vision for future of AI,"Google's research arm on Wednesday showed off a whiz-bang assortment of artificial intelligence (AI) projects it's incubating, aimed at everything from...",https://www.axios.com/2022/11/03/google-artificial-intelligence,2022-11-03,GOOG
"Make Way, DALL-E: Google Has Beta-Launched Its Text-to-Image A.I. Model",The City Dreamer function in Google's AI Test Kitchen app. Photo courtesy of Google. It's called Imagen and it's Google's answer to the wave of text-to-image...,https://news.artnet.com/art-world/make-way-dall-e-google-has-beta-launched-its-text-to-image-a-i-model-2204177,2022-11-03,GOOG
"Text-to-Image Model, Language Translation, Other Highlights ...","Google's satellite imagery technology will also train AI models to identify and track wildfires in real time, thus taking a foot forward in addressing the...",https://analyticsindiamag.com/text-to-image-model-language-translation-and-other-highlights-from-googles-ai-event/,2022-11-03,GOOG
Google Doodle Celebrates West Africa's Jollof Rice,"Friday's Google Doodle spotlights jollof rice, a common West African dish whose roots can be traced back seven centuries and that has sparked fierce...",https://www.cnet.com/culture/internet/google-doodle-celebrates-west-africas-jollof-rice/,2022-11-03,GOOG
Google fixed a bug with some search features that may impact ...,"The bug was “noticeable” around October 18th and 19th, and was fixed around October 28th. Google said the bug fix can take about a week to fully rollout. What...",https://searchengineland.com/google-fixed-a-bug-with-some-search-features-that-may-impact-your-sites-visibility-389344,2022-11-03,GOOG
Google Announces Sunset Of Similar Audiences,Google announced an impact to audience targeting as a result of ongoing requirements for user privacy. Learn how your Google Ads campaigns may be affected.,https://www.searchenginejournal.com/google-announces-sunset-of-similar-audiences/470017/,2022-11-03,GOOG
Google's Cloud Deals Hit a Wall — The Information,But Google and AWS report their “revenue backlog” to give investors an indication of future revenue. Growth in contract commitments has slowed at Amazon as well...,https://www.theinformation.com/articles/googles-cloud-deals-hit-a-wall,2022-11-03,GOOG
Google Predicts Strength Of Backlinks Ranking Factor Will Drop,"“As an SEO, we are interested in backlinks. However, actively working on backlinks often becomes a gray area in terms of link schemes. What are Google's main...",https://www.searchenginejournal.com/google-predicts-strength-of-backlinks-ranking-factor-will-drop/470175/,2022-11-03,GOOG
Google Rolls Out Gmail App's New Package Tracking Feature,Google is rolling out a new Gmail app feature in time for the holiday season that allows users to more easily track their packages directly from within...,https://www.macrumors.com/2022/11/03/gmail-app-package-tracking-feature/,2022-11-03,GOOG
Google launches FloodHub to forecast and monitor flooding ...,"Google also has similar alert systems in place to caution against incoming floods, surging wildfires, hurricanes, and other natural calamities.",https://www.androidpolice.com/google-launches-floodhub-forecast-monitor-flooding-worldwide/,2022-11-04,GOOG
Links may be less important to the Google Search ranking ...,Google's John Mueller said that in the future he can see a Google Search ranking algorithm where links are not as important in the overall algorithm as they...,https://searchengineland.com/links-may-be-less-important-to-the-google-search-ranking-algorithm-in-the-future-389364,2022-11-04,GOOG
Google's new photo picker is now available on virtually all ...,"Google introduced a new dedicated media picker with Android 13. Rather than give apps potential access to all your files via the familiar document picker,...",https://www.androidpolice.com/google-photo-picker-virtually-all-android-phones/,2022-11-04,GOOG
Google Pixel 7 Pro Review: The Surprisingly Affordable Flagship,"Google's latest Pixel smartphone provides a clean and smooth Android experience. It also delivers solid performance, a top-tier screen, and a distinct and...",https://www.makeuseof.com/google-pixel-7-pro-review/,2022-11-04,GOOG
Google Doodle for November 4 'Jollof Rice': All you need to know,"Google used an artistic animation to celebrate Jollof Rice, created by Nigerian artist Haneefah Adam. Music for the video was created by Senegalese jazz...",https://economictimes.indiatimes.com/news/international/uk/google-doodle-for-november-4-jollof-rice-all-you-need-to-know/articleshow/95307105.cms,2022-11-04,GOOG
Google forays into logistics tracking with its new Gmail product,"Google has launched a delivery-tracking feature on Gmail, enabling users to receive updates about their orders automatically.",https://techcabal.com/2022/11/04/with-black-friday-and-christmas-in-sight-google-launches-its-delivery-tracking-feature/,2022-11-04,GOOG
"How to create a group on Google Meet: Worry NOT, check out these simple and easy tricks",Google Meet has become one of the go to tools to organize meetings for a wide range of people especially for remote workers for 'secure business meetings.,https://tech.hindustantimes.com/tech/news/how-to-create-a-group-on-google-meet-worry-not-check-out-these-simple-and-easy-tricks-71667552067878.html,2022-11-04,GOOG
Google Uses a Wildly Simple Strategy To Increase ...,"In fact, it's something most would guess would send staff running. In an unrelated effort to increase employee productivity, Google found an incredibly simple...",https://www.inc.com/kelly-main/google-simple-strategy-increase-productivity.html,2022-11-04,GOOG
Nvidia vs Google vs Meta: Who will Reign the Speech AI ...,"Nvidia is joining a “speech AI domain” race that both Meta and Google are already running. In partnership with Mozilla Common Voice, Nvidia has developed a...",https://www.analyticsinsight.net/nvidia-vs-google-vs-meta-who-will-reign-the-speech-ai-domain-in-the-future/,2022-11-04,GOOG
Google Shopping: An In-Depth Guide,"You can pay for more prominent product listings by creating Shopping ad campaigns in Google Ads. As with other ad formats, the placement of your Shopping ads is...",https://www.searchenginejournal.com/google-shopping-free-listings-in-depth-guide/469347/,2022-11-04,GOOG
Google's John Mueller On How To Handle Negative SEO ...,"Google Search Advocate John Mueller shares an easy way to deal with negative SEO attacks, such as competitors building spammy links to your domain.",https://www.searchenginejournal.com/googles-john-mueller-on-how-to-handle-negative-seo-attacks/470352/,2022-11-07,GOOG
Google Finally Offers Public Access to Its Text-to-Image AI ...,"According to Google, its Imagen text-to-image model will finally be made available to the public – albeit in a very limited fashion, through its AI Test...",https://www.cdotrends.com/story/17607/google-finally-offers-public-access-its-text-image-ai-system,2022-11-07,GOOG
Google increases free storage for 'Workspace Individual' from 15GB to 1TB,Google increases free storage for 'Workspace Individual' from 15GB to 1TB · 'Workspace Individual' users are now getting a new upgrade that will allow them to...,https://economictimes.indiatimes.com/news/international/us/google-increases-free-storage-for-workspace-individual-from-15gb-to-1tb/articleshow/95360101.cms,2022-11-07,GOOG
Google Pixel 7 vs. Pixel 5: Should you upgrade?,"As you'll see in our Pixel 5 review, that handset marked the beginning of Google's efforts to price its flagship phones more competitively with rival handsets,...",https://www.tomsguide.com/face-off/google-pixel-7-vs-pixel-5,2022-11-07,GOOG
"Key Announcements from Google Next, Microsoft Ignite ...","Key Announcements from Google Next, Microsoft Ignite, Oracle CloudWorld. Here's what's coming for data centers from cloud computing, digital infrastructure, and...",https://www.datacenterknowledge.com/cloud/key-announcements-google-next-microsoft-ignite-oracle-cloudworld,2022-11-07,GOOG
AWS Vs. Microsoft Vs. Google Cloud Q3 2022 Earnings Face-Off,"November 07, 2022, 12:39 PM EST. CRN breaks down total revenue, profits, sales growth and current market share standings from Google Cloud, AWS and Microsoft...",https://www.crn.com/news/cloud/aws-vs-microsoft-vs-google-cloud-q3-2022-earnings-face-off,2022-11-07,GOOG
Bad byte! 4 dangerous apps found on Google Play Store; did you download any? Delete NOW,Not all the apps you download or install on your phone from Google Play Store are safe. As per the latest details 4 malicious Android apps have been found...,https://tech.hindustantimes.com/tech/news/bad-byte-4-dangerous-apps-found-on-google-play-store-did-you-download-any-delete-now-71667807775704.html,2022-11-07,GOOG
Google's Assistant is getting parental controls. Here's how ...,"For years Google has allowed parents to grant children Assistant access by way of its Family Link app, but offered relatively few restrictions.",https://www.washingtonpost.com/technology/2022/11/07/google-assistant-ai-parental-controls/,2022-11-07,GOOG
Google Assistant Uses On-Device AI for Pixel 7 and 7 Pro ...,Google Assistant will improve how well it understands Pixel 7 and 7 Pro users without sending data to the cloud. This personalized speech recognition...,https://voicebot.ai/2022/11/07/google-assistant-uses-on-device-ai-to-improve-personalized-speech-recognition-for-pixel-7-and-pixel-7-pro/,2022-11-07,GOOG
What is Google’s generative AI strategy?,"At AI@ '22, Douglas Eck, Principal Scientist at Google Research, listed Google's current research on generative models in four areas: text, source code, audio,...",https://bdtechtalks.com/2022/11/07/google-generative-ai-strategy/,2022-11-07,GOOG
Renault Group and Google accelerate partnership to develop ...,"Finally, our strategic partnership with Google will allow us to accelerate our end-to-end digital transformation, from the design of the car to its market...",https://www.automotiveworld.com/news-releases/renault-group-and-google-accelerate-partnership-to-develop-the-vehicle-of-tomorrow-and-strengthen-renault-groups-digital-transformation/,2022-11-08,GOOG
Renault and Google team up to develop a 'software defined' vehicle,"Renault and Google team up to develop a 'software defined' vehicle · Using artificial intelligence, the two companies plan to create a “digital twin” of a new...",https://www.cnbc.com/2022/11/08/renault-and-google-team-up-to-develop-a-software-defined-vehicle.html,2022-11-08,GOOG
"Renault pushes software vision with Google, Qualcomm","Renault Group expanded a partnership with Google to include the design of software-defined vehicles (SDVs), a move the French automotive manufacturer noted...",https://www.mobileworldlive.com/featured-content/home-banner/renault-pushes-software-vision-with-google-qualcomm/,2022-11-08,GOOG
"After 18 Years, Google Just Added a Killer Gmail Feature That ...","Google says that, over the next few weeks, it's adding the ability to track your packages directly from your inbox. Sometimes Google adds new features and it's...",https://www.inc.com/jason-aten/after-18-years-google-just-added-a-killer-gmail-feature-that-everyone-is-going-to-love.html,2022-11-08,GOOG
The Google Pixel 4 series will no longer receive regular ...,"However, Google typically rolls out one final update with bug fixes and improvements a few months after releasing the last security update for EOL devices. We...",https://www.xda-developers.com/pixel-4-xl-end-of-life/,2022-11-08,GOOG
10 Google Analytics 4 settings to check before the holiday ...,"Technically, you don't need Google Analytics 4 (GA4) to measure your holiday sales efforts this season because Universal Analytics (UA) is still active.",https://searchengineland.com/google-analytics-4-settings-holiday-season-389330,2022-11-08,GOOG
Malicious extension lets attackers control Google Chrome remotely,"The Cloud9 browser botnet is effectively a remote access trojan (RAT) for the Chromium web browser, including Google Chrome and Microsoft Edge, allowing the...",https://www.bleepingcomputer.com/news/security/malicious-extension-lets-attackers-control-google-chrome-remotely/,2022-11-08,GOOG
Time to Join Google Home's New Public Preview Experience,"We know because Google told us as much about a month ago, only they said the new experience would arrive first through a public preview program. Well, friends,...",https://www.droid-life.com/2022/11/08/new-google-home-apps-preview-program-opens-up/,2022-11-08,GOOG
Google celebrates soul singer Dusty Springfield with animated Doodle,"Google is today celebrating the late great British soul singer Dusty Springfield with an animated Doodle on the homepage. Born on April 16, 1939,...",https://9to5google.com/2022/11/08/dusty-springfield/,2022-11-08,GOOG
Pixel 7 Is A Steal At $499 With Google's Black Friday Deal,Some Deals Are Live Already. Chromecast With Google TV (HD). The seventh-generation Pixel smartphones are not...,https://screenrant.com/google-pixel-7-499-black-friday-deal/,2022-11-08,GOOG
Google starts issuing Stadia refunds,"However, the company hasn't committed to unlocking the Stadia Controller's Bluetooth functions. Detail of hands holding a Google Stadia video game controller,...",https://www.engadget.com/google-stadia-refunds-explained-170036646.html,2022-11-09,GOOG
Google Reveals Spyware Vendor’s Use of Samsung Phone Zero-Day Exploits,Google Project Zero has disclosed the details of three Samsung phone vulnerabilities that have been exploited by a spyware vendor since when they still had...,https://www.securityweek.com/google-reveals-spyware-vendors-use-samsung-phone-zero-day-exploits/,2022-11-09,GOOG
Google Rolls Out Ad Frequency Targeting For YouTube ...,"In a blog post, Google explains how target frequency can help advertisers reach their goals without annoying viewers with too many ads: “This will help...",https://www.searchenginejournal.com/google-rolls-out-ad-frequency-targeting-for-youtube-campaigns/470790/,2022-11-09,GOOG
How to create a form in Google Workspace to simplify collecting information,"Google Forms can be used with both the free and paid accounts, so there's no need to upgrade if using the freebie option. That's it. Let's make a form. 1. Log...",https://www.zdnet.com/home-and-office/work-life/how-to-create-a-form-in-google-workspace-to-simplify-the-collection-of-information/,2022-11-09,GOOG
Sign Up Now for the Public Preview of the Redesigned ...,The popular Google Home app is getting even better. Anyone can now request an invitation to receive early access to the redesigned smart home control app.,https://www.makeuseof.com/sign-up-for-public-preview-google-home-app/,2022-11-09,GOOG
Google Chrome: Apply new security update now to fix these six 'high severity' bugs,"A total of 10 security vulnerabilities have been addressed in the latest Google Chrome update, some of which could allow remote attackers to crash your PC.",https://www.zdnet.com/article/google-chrome-security-update-fixes-six-high-severity-vulnerabilities-which-attackers-could-use-to-crash-your-computer/,2022-11-09,GOOG
The versatile Google Nest Mini smart speaker is on sale for ...,"This Google Assistant-powered smart speaker normally sells for $49 and typically gets discounted as low as $25, but $18 is a new low price. It's easy to...",https://www.theverge.com/2022/11/9/23447142/google-nest-mini-asus-tuf-laptop-fitbit-versa-charge-deal-sale,2022-11-09,GOOG
Money-Saving Placement Exclusion Script for Google Ads,"Google Ads scripts should be part of everyone's toolkit, especially considering that many scripts are available for free.",https://www.searchenginejournal.com/money-saving-placement-exclusion-script-for-google-ads/468541/,2022-11-09,GOOG
Google and Twitter veteran maps out a Twitter alternative,Google and Twitter veteran maps out a Twitter alternative ... Twitter's new CEO and owner Elon Musk is rattling the cage at his social network and ruffling a lot...,https://techcrunch.com/2022/11/09/google-and-twitter-veteran-maps-out-a-twitter-alternative/,2022-11-09,GOOG
"15,000 sites hacked for massive Google SEO poisoning campaign","The campaign likely primes these sites for future use as malware droppers or phishing sites, as even a short-term operation on the first page of Google...",https://www.bleepingcomputer.com/news/security/15-000-sites-hacked-for-massive-google-seo-poisoning-campaign/,2022-11-09,GOOG
Spotify and Google Begin Rolling Out User Choice Billing,"In March, we announced plans with Google to introduce a first-of-its-kind in-app purchase experience on Android devices called User Choice Billing (UCB).",https://newsroom.spotify.com/2022-11-10/spotify-and-google-begin-rolling-out-user-choice-billing/,2022-11-10,GOOG
"Google Play to pilot third-party billing in new markets, including US; Bumble joins Spotify as early tester","Google today announced it's expanding its user choice billing pilot, which allows Android app developers to use other payment systems besides Google's own.",https://techcrunch.com/2022/11/10/google-play-to-pilot-third-party-billing-in-new-markets-including-u-s-bumble-joins-spotify-as-early-tester/,2022-11-10,GOOG
Google now allows Spotify and Bumble to bill U.S. users inside apps,"Typically, Google Play and Apple's App Store for iPhones take between 15% and 30% of digital sales inside apps through their billing platforms. Allowing...",https://www.cnbc.com/2022/11/10/google-now-allows-spotify-and-bumble-to-bill-us-users-inside-apps.html,2022-11-10,GOOG
Google has started refunding your Stadia purchases,"That means your monthly Stadia Pro subscription fee won't be refunded. However, Google will give back your money spent on all Stadia hardware — as long as you...",https://www.androidpolice.com/google-stadia-refund-started/,2022-11-10,GOOG
Google refunding three years of Stadia purchases starting this week,"Google will refund almost everything except the monthly ""Stadia Pro"" service fee. Here's the full refund description: We will be offering refunds for all Stadia...",https://arstechnica.com/gadgets/2022/11/google-refunding-three-years-of-stadia-purchases-starting-this-week/,2022-11-10,GOOG
Google Search Console reporting bug with Discover ...,"Google has posted about another data issue with the Search Console reports, this one impacted the Discover reporting in the performance report section on...",https://searchengineland.com/google-search-console-reporting-bug-with-discover-performance-report-389521,2022-11-10,GOOG
Sign up for a chance to test Google Home's new interface,"Google announced a long overdue full design overhaul for its Google Home app in October 2022. It comes with a Material You look, better controls for smart...",https://www.androidpolice.com/google-home-new-interface-public-preview/,2022-11-10,GOOG
Google: Rankings Drop After Mobile Usability Fail?,Google's John Mueller explains why fixing an issue flagged in search console didn't help a site regain search visibility.,https://www.searchenginejournal.com/google-rankings-and-mobile-usability/470793/,2022-11-10,GOOG
How to automatically convert Google Drive uploads to Docs format,"Here's why you might want to automatically convert Google Drive uploads to Google's native document format, and how to do it. jack-wallen.",https://www.zdnet.com/home-and-office/work-life/how-to-automatically-convert-google-drive-uploads-to-docs-format/,2022-11-10,GOOG
Deloitte Announces Large-scale Expansion of its Global ...,Google Cloud accelerates every organization's ability to digitally transform its business. We deliver enterprise-grade solutions that leverage Google's cutting-...,https://www.prnewswire.com/news-releases/deloitte-announces-large-scale-expansion-of-its-global-google-cloud-practice-and-alliance-301673855.html,2022-11-10,GOOG
Google Play Store apps can avoid paying 30% cut: Your move ...,"James Welch, chief innovation officer at digital marketing and campaign agency Embryo Digital, tells Verdict Google's app billing changes could compel Apple's...",https://www.verdict.co.uk/google-play-store-to-apps-avoid-30-cut-your-move-apple/,2022-11-11,GOOG
Should You Use Google One's VPN on Desktop?,"Google has been pushing users into paying for cloud storage for some time, and including the use of a VPN in the premium Google One tier seems like a good...",https://www.makeuseof.com/should-you-use-google-ones-vpn-desktop/,2022-11-11,GOOG
The 40 Best Google Tools For Productivity And Marketing,"Google Chat For Instant Messaging. In this era of remote work, instant messaging is a must-have tool for any business. But why complicate things by adding a...",https://www.searchenginejournal.com/best-google-tools/469288/,2022-11-11,GOOG
Latest Google Pixel 7a rumors look to finally fix the Achilles ...,"And with this latest report, it's starting to sound like Google might be fixing all of our complaints about its mid-range phone from earlier this year. Let's...",https://www.androidpolice.com/google-pixel-7a-rumors-refresh-rate-cameras-wireless-charging/,2022-11-11,GOOG
Apple Loses Web Search Technology Chief to Google,"In late 2018, Apple boosted its development of a web search engine by buying Laserlike, a startup founded by a trio of former Google search engineers to...",https://www.theinformation.com/articles/apples-web-search-technology-chief-returns-to-google,2022-11-11,GOOG
Can software really define a vehicle? Renault and Google are betting on it.,"Can software really define a vehicle? Renault and Google are betting on it. The project involves a cloud-based ""digital twin."" Here's what that means. By...",https://www.popsci.com/technology/google-renault-software-defined-vehicle/,2022-11-11,GOOG
Is Bounce Rate A Google Ranking Factor?,Google search representatives have consistently and clearly stated that they do not use Google Analytics data to rank websites.,https://www.searchenginejournal.com/ranking-factors/bounce-rate-ranking-factor/,2022-11-11,GOOG
How to collaborate on Google Keep lists and why you should,Shared Google Keep notes can be used for business or personal purposes. Keep a running chore list or a list of all the vinyl albums you own. The sky's the limit...,https://www.zdnet.com/home-and-office/work-life/how-to-collaborate-on-google-keep-lists-and-why-you-should/,2022-11-11,GOOG
Google's Nest Learning Thermostat is on sale for $179 right now,"Google's Nest Learning Thermostat is broadly regarded as one of the best smart thermostats you can buy, and right now Wellbots is running a sale that brings...",https://www.engadget.com/google-nest-learning-thermostat-deal-179-at-wellbots-134858404.html,2022-11-11,GOOG
Google Play services now explains what it does directly on your Android phone,"If you go to Settings > Apps > See all > Google Play services, you'll see a new “All Services” item as the first thing in the App info list underneath Disable...",https://9to5google.com/2022/11/11/google-play-services-explanation/,2022-11-11,GOOG
Google to pay $391mn in its biggest privacy settlement,"Google has agreed a $391.5mn settlement with 40 US states over its collection of users' location data, the most the internet giant has ever paid out over a...",https://www.ft.com/content/c1c57ff8-85c5-4d42-921c-d371f13f6e94,2022-11-14,GOOG
Google settles location-tracking case for $392 million,"Location data, often obtained by law enforcement in criminal investigations to identify suspects, is an important part of Google's advertising business. State...",https://www.npr.org/2022/11/14/1136521305/google-settlement-location-tracking-data-privacy,2022-11-14,GOOG
Google will pay $392m to 40 states in largest ever US privacy settlement,"Google has agreed to a $391.5m settlement with 40 states to resolve an investigation into how the company tracked users' locations, state attorneys general...",https://www.theguardian.com/technology/2022/nov/14/google-settlement-40-states-user-location-tracking,2022-11-14,GOOG
"Google Pixel Fold shown in detailed renders, price leaks - GSMArena.com news","According to a new leak today, however, it's going to be called Pixel Fold. It's apparently still in the pipeline, currently one of ""Google's most secretive...",https://www.gsmarena.com/google_pixel_fold_is_shown_in_detailed_renders_price_leaks-news-56522.php,2022-11-14,GOOG
This is Google's Pixel Fold ... probably,Google might have only just released the Pixel 7 and Pixel 7 Pro but a new leak claims to show off what the company's first foldable phone will look like. And...,https://www.pocket-lint.com/phones/news/google/163405-this-is-google-s-pixel-fold-probably/,2022-11-14,GOOG
Take your first look at the Google Pixel Fold; no under-display ...,The tipster who gave us the first look at the Google Pixel Watch is back with a massive leak on the Google Pixel Fold which includes 3D renders of the...,https://www.phonearena.com/news/pixel-fold-renders-surface_id143687,2022-11-14,GOOG
Google Cloud Launches New 'Accelerators' to Help ...,"Google Cloud develops new tools to help healthcare organizations with health equity, patient flow, and value-based care. Tweet this. Available in early 2023,...",https://www.prnewswire.com/news-releases/google-cloud-launches-new-accelerators-to-help-healthcare-companies-improve-health-equity-patient-flow-and-value-based-care-301676335.html,2022-11-14,GOOG
New report shows Google cost per lead has increased for 91 ...,New report shows Google cost per lead has increased for 91% of industries. The data was pulled from over 79K client campaigns running search ads from...,https://searchengineland.com/new-report-shows-google-cost-per-lead-has-increased-for-91-of-industries-389593,2022-11-14,GOOG
Google's Health Connect app is now available in beta,"Google says building an integration with a new app is as simple as reading in new data from Health Connect. “For example, Android users will now be able to sync...",https://techcrunch.com/2022/11/14/googles-health-connect-app-is-now-available-in-beta/,2022-11-14,GOOG
Google Analytics 4: Three Metrics You Should Know To ...,"The Google-mandated switch to Google Analytics 4 (GA4) is fast approaching. Most marketers grasp the GA4 basics, but there are still plenty of benefits and...",https://www.searchenginejournal.com/google-analytics-4-metrics-optimize-google-ads/466379/,2022-11-14,GOOG
Google settles largest online privacy lawsuit over location tracking,"Yesterday, tech giant Google agreed to an almost $400 million payout to 40 states over user tracking violations. Google's settlement comes due to charges...",https://www.zdnet.com/article/google-settles-392-million-lawsuit-over-breaches-of-user-privacy/,2022-11-15,GOOG
Google to pay record $391.5 million for misleading users on ...,The attorneys general found that Google violated state consumer protection laws by misleading consumers about its location tracking practices since at least...,https://www.scmagazine.com/news/privacy/google-to-pay-record-391-5-million-for-misleading-users-on-location-tracking,2022-11-15,GOOG
Google to Pay Almost $392M to Settle 40-State Lawsuit Over ...,The states sued Google after a 2018 Associated Press story revealed that location tracking persists on Android devices and iPhones even after users thought they...,https://www.pcmag.com/news/google-to-pay-almost-392m-to-settle-40-state-lawsuit-over-location-tracking,2022-11-15,GOOG
Major investor calls on Google owner to ‘aggressively’ cut staff and pay,The hedge fund of the billionaire Sir Christopher Hohn has written to Alphabet saying staff at the Google and YouTube parent are paid too much and its...,https://www.theguardian.com/technology/2022/nov/15/major-investor-calls-on-google-owner-to-aggressively-cut-staff-and-pay,2022-11-15,GOOG
Google Investor Thinks Google Should Be More Like Twitter,"Google's parent company, Alphabet Inc, was told it needs to make aggressive cost-cutting moves after receiving a letter from activist hedge fund TCI Fund...",https://gizmodo.com/google-alphabet-layoffs-twitter-meta-big-tech-1849787157,2022-11-15,GOOG
